Ad ID,Advanced Demographics,AgeBracket,BillingAddress,Closed Date,No. of target critereas used,Number of Ads,Globe,% Impressions,Calculation1,Calculation2,Age,Interests ,Gender ,Language ,OS type ,Advanced demographics,Segments ,Location,Year of AD,Spend per Impression,Number of countries,Icon,Total impressions,CandidateBallotInformation,Country,Creative Properties,CreativeUrl,Electoral District,EndDate,Gender,Impressions,Interests,Language - Split 1,Language - Split 2,Language,Location Zip code,Location T,Location MA,Location ED,Location R,Location Type,Metro Area,Number of Records,OS Type,OrganizationName,PayingAdvertiserName,Region,Segments,Spend,StartDate,Targeting Geo - Postal Code
5ff9b0e3b04506623c9fbc117f483f74d082fa437fbd00cb15495b124aa62f0b,,34-,"202-120 Eglinton Avenue East,Toronto,M4P1E2,CA",9/4/2019 6:59:59 AM,4,1,,0.036815268,,,1,1,1,1,0,0,0,0,1/1/2019,0.002031778,1,,635404,,Canada,web_view_url:https://plancanada.ca/ChangeTheBirthStory?utm_campaign=SHOW&utm_source=snapchat-cpe&utm_medium=social,https://www.snap.com/political-ads/asset/210a7dac7a7616f6502dc0792ca3cb882efc5687d05eea6e6126c3bb518f8ef8?mediaType=mp4,,9/4/2019 6:59:59 AM,FEMALE,635404,"Advocates & Activists,Arts & Culture Mavens,Beauty Mavens,Bookworms & Avid Readers,Fashion & Style Gurus,Film & TV Fans,Fun Trivia & Quiz Fanatics,Green Living Enthusiasts,Hipsters & Trendsetters,Home Decoristas,Music Fans,News Watchers,Women's Lifestyle",en,,en,0,0,0,0,0,,,1,,The Aber Group,Plan International Canada,,,1291,6/3/2019 7:00:00 AM,
77504b52f17b01be4c38bb9830ca55f03e1e8c37f302c5bcb4e1e79353d26296,,34-,"202-120 Eglinton Avenue East,Toronto,M4P1E2,CA",9/4/2019 6:59:59 AM,4,1,,0.007656937,,,1,1,1,1,0,0,0,0,1/1/2019,0.001763108,1,,132153,,Canada,web_view_url:https://plancanada.ca/ChangeTheBirthStory?utm_campaign=SHOW&utm_source=snapchat-cpe&utm_medium=social,https://www.snap.com/political-ads/asset/102ed332cafdd4526cd7aef4aaa9ada53920cd52e11d9ba3d66fdd1abb01c0c6?mediaType=mp4,,9/4/2019 6:59:59 AM,FEMALE,132153,"Advocates & Activists,Arts & Culture Mavens,Beauty Mavens,Bookworms & Avid Readers,Fashion & Style Gurus,Film & TV Fans,Fun Trivia & Quiz Fanatics,Green Living Enthusiasts,Hipsters & Trendsetters,Home Decoristas,Music Fans,News Watchers,Women's Lifestyle",en,,en,0,0,0,0,0,,,1,,The Aber Group,Plan International Canada,,,233,6/3/2019 7:00:00 AM,
f13877d2c4674e7f26959c2a15fbaf198d132c7ac61499a7a87c0648d0d6ecdd,,18+,"Po Box 21600,Washington,20009,US",5/22/2019 4:00:00 PM,2,1,,0.000954676,,,1,0,1,0,0,0,0,0,1/1/2019,0.007464951,1,,16477,,United states,web_view_url:https://act.betoorourke.com/survey/ads-snapchat-survey/?source=ads-ea-snapchat-survey-20190513-surveylalmale-Natl-a20002,https://www.snap.com/political-ads/asset/faf3f807b6ccc5b3594e3bdec0888465f1d5e24816a8f69847ffe9187dbad096?mediaType=png,,5/22/2019 4:00:00 PM,MALE,16477,,,,,0,0,0,0,0,,,1,,"Middle Seat Consulting, LLC",Beto for America,,,123,5/8/2019 4:00:00 PM,
e3a6ea2ab355d813a3a9d85eb5b9984ef6337f1fd4deee3482aab4d5ade6f31c,,18+,"Po Box 21600,Washington,20009,US",5/22/2019 4:00:00 PM,2,1,,0.000120109,,,1,0,1,0,0,0,0,0,1/1/2019,0.007718283,1,,2073,,United states,web_view_url:https://act.betoorourke.com/survey/ads-snapchat-survey/?source=ads-ea-snapchat-survey-20190513-surveylalmale-Natl-a20001,https://www.snap.com/political-ads/asset/74aa6de41553994144a5c4e0f6c27ae3df144ba79965f5e9d3e59e67cede36ec?mediaType=png,,5/22/2019 4:00:00 PM,MALE,2073,,,,,0,0,0,0,0,,,1,,"Middle Seat Consulting, LLC",Beto for America,,,16,5/8/2019 4:00:00 PM,
99c4f4b549e228efd256c74db16a2847278cd97bdebe789e698633b1fe8a47ea,,18+,"Po Box 21600,Washington,20009,US",5/22/2019 4:00:00 PM,2,1,,2.253863557e-05,,,1,0,1,0,0,0,0,0,1/1/2019,0.005141388,1,,389,,United states,web_view_url:https://act.betoorourke.com/survey/ads-snapchat-survey/?source=ads-ea-snapchat-survey-20190513-surveylalmale-Natl-a20003,https://www.snap.com/political-ads/asset/881797136d291a35f330928cc657ef2d4b4d19ffa45c83c8195697866231e0eb?mediaType=png,,5/22/2019 4:00:00 PM,MALE,389,,,,,0,0,0,0,0,,,1,,"Middle Seat Consulting, LLC",Beto for America,,,2,5/8/2019 4:00:00 PM,
e3294e2bef5b086a0b914222d2035e66fa6a46df8eafbf480c0c92503a0ec5d3,,18-19,US,1/1/2999 12:00:00 AM,2,1,,0.068448619,,,1,0,1,0,0,0,0,0,1/1/2019,0.002836532,1,,1181372,,United states,web_view_url:https://www.glsen.org/article/2019-national-school-climate-survey,https://www.snap.com/political-ads/asset/6267a07d3ac725c034d082f6f412e91018b5b89f575e9161770ba50349d7a462?mediaType=mp4,,,MALE,1181372,,,,,0,0,0,0,0,,,1,,GLSEN,GLSEN,,,3351,7/4/2019 2:55:12 PM,
b2839c21a485c6966fd56d35efce54499f0384cf9a4e3518e6712d73a877fbc2,,18+,"202-120 Eglinton Avenue East,Toronto,M4P1E2,CA",8/8/2019 6:59:59 AM,4,1,,0.021740223,,,1,1,1,1,0,0,0,0,1/1/2019,0.000956772,1,,375220,,Canada,,https://www.snap.com/political-ads/asset/10e7d4d068b452bdf430bf3e12604d7d88ac9128568569d5d5c9ce84c7cef802?mediaType=png,,8/8/2019 6:59:59 AM,MALE,375220,"Advocates & Activists,Men's Lifestyle,Music Fans,News Watchers,Sports Fans",en,,en,0,0,0,0,0,,,1,,The Aber Group,Plan International Canada,,,359,6/4/2019 9:25:55 PM,
7cf01aa426e91243a081d7308909d85821cf256d7ed700598473920964e74f43,,18+,"202-120 Eglinton Avenue East,Toronto,M4P1E2,CA",8/8/2019 6:59:59 AM,4,1,,0.023629471,,,1,1,1,1,0,0,0,0,1/1/2019,0.001228462,1,,407827,,Canada,,https://www.snap.com/political-ads/asset/1e7674f6bc633b9408e19bbb5c97f7e0b1ebabf219691d2b403037ce8e782ca0?mediaType=png,,8/8/2019 6:59:59 AM,MALE,407827,"Advocates & Activists,Men's Lifestyle,Music Fans,News Watchers,Sports Fans",en,,en,0,0,0,0,0,,,1,,The Aber Group,Plan International Canada,,,501,6/4/2019 9:25:55 PM,
18e7ffd148d187c765b418236532699f9a98e6a552dfd3aad3d79703b4451f3f,,18-24,"202-120 Eglinton Avenue East,Toronto,M4P1E2,CA",8/8/2019 6:59:59 AM,4,1,,0.002179005,,,1,1,1,1,0,0,0,0,1/1/2019,0.002924910,1,,37608,,Canada,web_view_url:https://plancanada.ca/ChangeTheBirthStory?utm_campaign=SHOW&utm_source=snapchat-cpe&utm_medium=social,https://www.snap.com/political-ads/asset/340e42736912dfe9b9ff61feff54e171313012083a15f9fbe81b2d8de906079a?mediaType=mp4,,8/8/2019 6:59:59 AM,MALE,37608,"Arts & Culture Mavens,Beauty Mavens,Bookworms & Avid Readers,Fashion & Style Gurus,Film & TV Fans,Green Living Enthusiasts,Hipsters & Trendsetters,Home Decoristas,Music Fans,News Watchers",en,,en,0,0,0,0,0,,,1,,The Aber Group,Plan International Canada,,,110,6/3/2019 7:00:00 AM,
204b9151cac8de29e026c8ea6ce67aca9a4a994bb074f1aaa72ddcf3ef67e2f6,,18-24,"202-120 Eglinton Avenue East,Toronto,M4P1E2,CA",8/8/2019 6:59:59 AM,4,1,,0.004338311,,,1,1,1,1,0,0,0,0,1/1/2019,0.002657727,1,,74876,,Canada,web_view_url:https://plancanada.ca/ChangeTheBirthStory?utm_campaign=SHOW&utm_source=snapchat-cpe&utm_medium=social,https://www.snap.com/political-ads/asset/231fdffca83efc0b40304d25ff280d19b047921ecd60acc53f95dbd503619f3b?mediaType=mp4,,8/8/2019 6:59:59 AM,MALE,74876,"Arts & Culture Mavens,Beauty Mavens,Bookworms & Avid Readers,Fashion & Style Gurus,Film & TV Fans,Green Living Enthusiasts,Hipsters & Trendsetters,Home Decoristas,Music Fans,News Watchers",en,,en,0,0,0,0,0,,,1,,The Aber Group,Plan International Canada,,,199,6/3/2019 7:00:00 AM,
52d05beab30eb646f28ad0c67fd69be8dac65304a2a1f597ea3d4fae92b377f9,,18-24,"202-120 Eglinton Avenue East,Toronto,M4P1E2,CA",8/8/2019 6:59:59 AM,4,1,,0.006326172,,,1,1,1,1,0,0,0,0,1/1/2019,0.002857535,1,,109185,,Canada,web_view_url:https://plancanada.ca/ChangeTheBirthStory?utm_campaign=SHOW&utm_source=snapchat-cpe&utm_medium=social,https://www.snap.com/political-ads/asset/07b6e34ea7f22b8db0be895912c344ea006750c90cda4c11de03cc148e1a46c6?mediaType=mp4,,8/8/2019 6:59:59 AM,MALE,109185,"Arts & Culture Mavens,Beauty Mavens,Bookworms & Avid Readers,Fashion & Style Gurus,Film & TV Fans,Green Living Enthusiasts,Hipsters & Trendsetters,Home Decoristas,Music Fans,News Watchers",en,,en,0,0,0,0,0,,,1,,The Aber Group,Plan International Canada,,,312,6/3/2019 7:00:00 AM,
1058317810d81f003099ae8fe9bcb373a9feee1cf3e514884d123747de9153ca,,18-24,"202-120 Eglinton Avenue East,Toronto,M4P1E2,CA",8/8/2019 6:59:59 AM,4,1,,0.012662947,,,1,1,1,1,0,0,0,0,1/1/2019,0.002823114,1,,218553,,Canada,web_view_url:https://plancanada.ca/ChangeTheBirthStory?utm_campaign=SHOW&utm_source=snapchat-cpe&utm_medium=social,https://www.snap.com/political-ads/asset/020b39608c9613ce2516987e089ca1b90754c378669bc7d1136c50dd4f41b37a?mediaType=mp4,,8/8/2019 6:59:59 AM,MALE,218553,"Arts & Culture Mavens,Beauty Mavens,Bookworms & Avid Readers,Fashion & Style Gurus,Film & TV Fans,Green Living Enthusiasts,Hipsters & Trendsetters,Home Decoristas,Music Fans,News Watchers",en,,en,0,0,0,0,0,,,1,,The Aber Group,Plan International Canada,,,617,6/3/2019 7:00:00 AM,
a880dca4fd60d6ffe36ff97263640b0813237c79e8bd573bee07f9aaef64bb11,,18-24,"202-120 Eglinton Avenue East,Toronto,M4P1E2,CA",8/8/2019 6:59:59 AM,4,1,,0.010161101,,,1,1,1,1,0,0,0,0,1/1/2019,0.002828257,1,,175373,,Canada,web_view_url:https://plancanada.ca/ChangeTheBirthStory?utm_campaign=SHOW&utm_source=snapchat-cpe&utm_medium=social,https://www.snap.com/political-ads/asset/bdeb27d80703149ea463dbc20b56a6dc5409f4d3ed9389cda1b0d1f7884507f4?mediaType=mp4,,8/8/2019 6:59:59 AM,MALE,175373,"Arts & Culture Mavens,Beauty Mavens,Bookworms & Avid Readers,Fashion & Style Gurus,Film & TV Fans,Green Living Enthusiasts,Hipsters & Trendsetters,Home Decoristas,Music Fans,News Watchers",en,,en,0,0,0,0,0,,,1,,The Aber Group,Plan International Canada,,,496,6/3/2019 7:00:00 AM,
b2135a469180c8676aa51499d2193fe4985ecad8c195eae75a61d218d7466bce,,18-24,"202-120 Eglinton Avenue East,Toronto,M4P1E2,CA",8/8/2019 6:59:59 AM,4,1,,0.002377623,,,1,1,1,1,0,0,0,0,1/1/2019,0.003119212,1,,41036,,Canada,web_view_url:https://plancanada.ca/ChangeTheBirthStory?utm_campaign=SHOW&utm_source=snapchat-cpe&utm_medium=social,https://www.snap.com/political-ads/asset/102ed332cafdd4526cd7aef4aaa9ada53920cd52e11d9ba3d66fdd1abb01c0c6?mediaType=mp4,,8/8/2019 6:59:59 AM,MALE,41036,"Arts & Culture Mavens,Beauty Mavens,Bookworms & Avid Readers,Fashion & Style Gurus,Film & TV Fans,Green Living Enthusiasts,Hipsters & Trendsetters,Home Decoristas,Music Fans,News Watchers",en,,en,0,0,0,0,0,,,1,,The Aber Group,Plan International Canada,,,128,6/3/2019 7:00:00 AM,
80e52daa7d0529c301d8549aa823697672dbf5ca6937d83aee6490b3091fb5fb,,18-24,"202-120 Eglinton Avenue East,Toronto,M4P1E2,CA",8/8/2019 6:59:59 AM,4,1,,0.005089966,,,1,1,1,1,0,0,0,0,1/1/2019,0.002879942,1,,87849,,Canada,web_view_url:https://plancanada.ca/ChangeTheBirthStory?utm_campaign=SHOW&utm_source=snapchat-cpe&utm_medium=social,https://www.snap.com/political-ads/asset/1f19a2d56ea58b55fb396888459aa9bc81b9319ee15fa7744cca656dbc00aa7d?mediaType=mov,,8/8/2019 6:59:59 AM,MALE,87849,"Arts & Culture Mavens,Beauty Mavens,Bookworms & Avid Readers,Fashion & Style Gurus,Film & TV Fans,Green Living Enthusiasts,Hipsters & Trendsetters,Home Decoristas,Music Fans,News Watchers",en,,en,0,0,0,0,0,,,1,,The Aber Group,Plan International Canada,,,253,6/3/2019 7:00:00 AM,
bbc15f4db2f6879b0cf52231ff25a0e201de62f356671285a308f9cd2142d1bd,,18-24,"202-120 Eglinton Avenue East,Toronto,M4P1E2,CA",8/8/2019 6:59:59 AM,4,1,,0.005817228,,,1,1,1,1,0,0,0,0,1/1/2019,0.002768897,1,,100401,,Canada,web_view_url:https://plancanada.ca/ChangeTheBirthStory?utm_campaign=SHOW&utm_source=snapchat-cpe&utm_medium=social,https://www.snap.com/political-ads/asset/22049857ccdb45e1f6e24bcc2c8ec15550649d2dd7f41f7fe8e04bd7f10a31c5?mediaType=mp4,,8/8/2019 6:59:59 AM,MALE,100401,"Arts & Culture Mavens,Beauty Mavens,Bookworms & Avid Readers,Fashion & Style Gurus,Film & TV Fans,Green Living Enthusiasts,Hipsters & Trendsetters,Home Decoristas,Music Fans,News Watchers",en,,en,0,0,0,0,0,,,1,,The Aber Group,Plan International Canada,,,278,6/3/2019 7:00:00 AM,
6bd118ff96667a1bef19cf13dd93466901f66849b638e68780a61a86c40e594b,,18-24,"202-120 Eglinton Avenue East,Toronto,M4P1E2,CA",8/8/2019 6:59:59 AM,4,1,,0.004741920,,,1,1,1,1,0,0,0,0,1/1/2019,0.002822512,1,,81842,,Canada,web_view_url:https://plancanada.ca/ChangeTheBirthStory?utm_campaign=SHOW&utm_source=snapchat-cpe&utm_medium=social,https://www.snap.com/political-ads/asset/210a7dac7a7616f6502dc0792ca3cb882efc5687d05eea6e6126c3bb518f8ef8?mediaType=mp4,,8/8/2019 6:59:59 AM,MALE,81842,"Arts & Culture Mavens,Beauty Mavens,Bookworms & Avid Readers,Fashion & Style Gurus,Film & TV Fans,Green Living Enthusiasts,Hipsters & Trendsetters,Home Decoristas,Music Fans,News Watchers",en,,en,0,0,0,0,0,,,1,,The Aber Group,Plan International Canada,,,231,6/3/2019 7:00:00 AM,
45d0601cee98be0ddbca0ebbdb08b72c5d9e350a922be11f0de8c01777ed6a98,,21+,"202-120 Eglinton Avenue East,Toronto,M4P1E2,CA",8/8/2019 6:59:59 AM,4,1,,0.001770529,,,1,1,1,1,0,0,0,0,1/1/2019,0.000752667,1,,30558,,Canada,,https://www.snap.com/political-ads/asset/bdeb27d80703149ea463dbc20b56a6dc5409f4d3ed9389cda1b0d1f7884507f4?mediaType=mp4;https://www.snap.com/political-ads/asset/e3f3c7d3a24bc79b05f05b1eadcff0fc7006c2b0a828d051d7d797fb7ca24795?mediaType=mov;https://www.snap.com/political-ads/asset/020b39608c9613ce2516987e089ca1b90754c378669bc7d1136c50dd4f41b37a?mediaType=mp4;https://www.snap.com/political-ads/asset/d3dde26dd3473cb574083deb8aea48ef468802e4cdeeabc4ef72caf93d7c6034?mediaType=mp4,,8/8/2019 6:59:59 AM,MALE,30558,"Advocates & Activists,Arts & Culture Mavens,Running Enthusiasts,Green Living Enthusiasts,Investors & Entrepreneurs,News Watchers,Outdoor & Nature Enthusiasts,Parents & Family-Focused,Philanthropists,Sports Fans",en,,en,0,0,0,0,0,,,1,,The Aber Group,Plan International Canada,,,23,6/10/2019 9:20:46 PM,
6527888210ea5b673fa27ad2ded968f6b74b640266a24fb889bf0ca883fc85b5,,21+,"202-120 Eglinton Avenue East,Toronto,M4P1E2,CA",8/8/2019 6:59:59 AM,4,1,,0.005641670,,,1,1,1,1,0,0,0,0,1/1/2019,0.000708630,1,,97371,,Canada,,https://www.snap.com/political-ads/asset/5d5ca6aabb0e10e29b6bf09cad64d23315897ce2e8100bc5b0e15ac0cf947667?mediaType=mp4;https://www.snap.com/political-ads/asset/e41168b54d8b7eec05ed426019aa4e520dd64be9e1c1b5b45054f269b0742a9d?mediaType=mov;https://www.snap.com/political-ads/asset/7e964c4d9920c127683228750e55a72139a118478024897b627665b51d6707d4?mediaType=mp4;https://www.snap.com/political-ads/asset/bb80f264ba51f21622b9f0afea9fce6422d94c9c8586d15d9c20f57321d26688?mediaType=mp4,,8/8/2019 6:59:59 AM,MALE,97371,"Advocates & Activists,Arts & Culture Mavens,Running Enthusiasts,Green Living Enthusiasts,Investors & Entrepreneurs,News Watchers,Outdoor & Nature Enthusiasts,Parents & Family-Focused,Philanthropists,Sports Fans",en,,en,0,0,0,0,0,,,1,,The Aber Group,Plan International Canada,,,69,6/10/2019 9:20:46 PM,
78115f93d820d0de1ce53190c71f0a22f361cfeecd637c0c29ea082558bee6c2,,21+,"202-120 Eglinton Avenue East,Toronto,M4P1E2,CA",8/8/2019 6:59:59 AM,4,1,,0.030229641,,,1,1,1,1,0,0,0,0,1/1/2019,0.000785831,1,,521741,,Canada,,https://www.snap.com/political-ads/asset/bdeb27d80703149ea463dbc20b56a6dc5409f4d3ed9389cda1b0d1f7884507f4?mediaType=mp4;https://www.snap.com/political-ads/asset/e3f3c7d3a24bc79b05f05b1eadcff0fc7006c2b0a828d051d7d797fb7ca24795?mediaType=mov;https://www.snap.com/political-ads/asset/020b39608c9613ce2516987e089ca1b90754c378669bc7d1136c50dd4f41b37a?mediaType=mp4;https://www.snap.com/political-ads/asset/d3dde26dd3473cb574083deb8aea48ef468802e4cdeeabc4ef72caf93d7c6034?mediaType=mp4,,8/8/2019 6:59:59 AM,MALE,521741,"Arts & Culture Mavens,Green Living Enthusiasts,Music Fans,News Watchers,Outdoor & Nature Enthusiasts,Parents & Family-Focused,Philanthropists,Sports Fans",en,,en,0,0,0,0,0,,,1,,The Aber Group,Plan International Canada,,,410,6/13/2019 10:44:46 PM,
e87a5cbc97b4e50dd04e7f47f85991fbf9c4ac94a0ff20d9d77e7b881d5a2e35,,21+,"202-120 Eglinton Avenue East,Toronto,M4P1E2,CA",8/8/2019 6:59:59 AM,4,1,,0.017995681,,,1,1,1,1,0,0,0,0,1/1/2019,0.000746961,1,,310592,,Canada,,https://www.snap.com/political-ads/asset/773391fbe0b707617557285c5ff953ab757f2cfb3d064efcb761bec47d6286e7?mediaType=mov;https://www.snap.com/political-ads/asset/165551dab15821e7004ae351865544b356cf139d3b8f0266c6dafe7885f81d0f?mediaType=mp4;https://www.snap.com/political-ads/asset/34a5ce0b3b9f63fcec29e5b90ae076be03e8467ccf208f27ba7b93ccfac71a92?mediaType=mp4;https://www.snap.com/political-ads/asset/e2f838a2fbc8d049ace486c4dc39bca40b31a9f3e6786f59faf79209b4c6df8c?mediaType=mp4,,8/8/2019 6:59:59 AM,MALE,310592,"Arts & Culture Mavens,Green Living Enthusiasts,Music Fans,News Watchers,Outdoor & Nature Enthusiasts,Parents & Family-Focused,Philanthropists,Sports Fans",en,,en,0,0,0,0,0,,,1,,The Aber Group,Plan International Canada,,,232,6/13/2019 10:44:46 PM,
1d5bb066336827eacb5bf31ae875450c49a22067225ebc4a7bc784bc1b39c142,,21+,"202-120 Eglinton Avenue East,Toronto,M4P1E2,CA",8/8/2019 6:59:59 AM,4,1,,0.033938260,,,1,1,1,1,0,0,0,0,1/1/2019,0.000764833,1,,585749,,Canada,,https://www.snap.com/political-ads/asset/6e8291c382a37fa5aef48cdb3dfd746defc443f8ecc41aca62b75d6c058f9ec0?mediaType=mp4;https://www.snap.com/political-ads/asset/b03dcdadc0ae64ab64d1e9fab0a35a1c233c6f4c62e578539fa4587d39c9b23a?mediaType=mp4;https://www.snap.com/political-ads/asset/d3dde26dd3473cb574083deb8aea48ef468802e4cdeeabc4ef72caf93d7c6034?mediaType=mp4,,8/8/2019 6:59:59 AM,MALE,585749,"Arts & Culture Mavens,Green Living Enthusiasts,Music Fans,News Watchers,Outdoor & Nature Enthusiasts,Parents & Family-Focused,Philanthropists,Sports Fans",en,,en,0,0,0,0,0,,,1,,The Aber Group,Plan International Canada,,,448,6/13/2019 10:44:46 PM,
583fffb915f701f472b3b1a82dc08cad685a8a46c5f033ca266de2d38922d16f,,21+,"202-120 Eglinton Avenue East,Toronto,M4P1E2,CA",8/8/2019 6:59:59 AM,4,1,,0.001992091,,,1,1,1,1,0,0,0,0,1/1/2019,0.000756210,1,,34382,,Canada,,https://www.snap.com/political-ads/asset/fb7a43e3e7b4709db98f29ee21db1536d6050ca5c96ab9ab2d9775625130a466?mediaType=mp4;https://www.snap.com/political-ads/asset/885d5ae95729e1dff854975a86311ee32c69e99199964ed93461fce0547a276c?mediaType=mp4;https://www.snap.com/political-ads/asset/b03dcdadc0ae64ab64d1e9fab0a35a1c233c6f4c62e578539fa4587d39c9b23a?mediaType=mp4;https://www.snap.com/political-ads/asset/231fdffca83efc0b40304d25ff280d19b047921ecd60acc53f95dbd503619f3b?mediaType=mp4,,8/8/2019 6:59:59 AM,MALE,34382,"Arts & Culture Mavens,Green Living Enthusiasts,Music Fans,News Watchers,Outdoor & Nature Enthusiasts,Parents & Family-Focused,Philanthropists,Sports Fans",en,,en,0,0,0,0,0,,,1,,The Aber Group,Plan International Canada,,,26,6/13/2019 10:44:46 PM,
1513ef3e7440ac8ea5faaca2112fe5028d3b9d35b4523c9118426da19acafc1b,,21+,"202-120 Eglinton Avenue East,Toronto,M4P1E2,CA",8/8/2019 6:59:59 AM,4,1,,0.014532727,,,1,1,1,1,0,0,0,0,1/1/2019,0.001128281,1,,250824,,Canada,web_view_url:https://plancanada.ca/ChangeTheBirthStory?utm_campaign=SHOW&utm_source=snapchat-cpe&utm_medium=social,https://www.snap.com/political-ads/asset/72db9b3fcac986f990a2604d876f817b6b96915e510613baba9b63ac0875f754?mediaType=mp4,,8/8/2019 6:59:59 AM,MALE,250824,"Arts & Culture Mavens,Green Living Enthusiasts,News Watchers,Outdoor & Nature Enthusiasts,Parents & Family-Focused,Philanthropists",en,,en,0,0,0,0,0,,,1,,The Aber Group,Plan International Canada,,,283,6/3/2019 7:00:00 AM,
caf7ce8ca64a0e347d8ab944e6721b97a4c238292f48e0621af7144eed440a21,,21+,"202-120 Eglinton Avenue East,Toronto,M4P1E2,CA",8/8/2019 6:59:59 AM,4,1,,0.017095874,,,1,1,1,1,0,0,0,0,1/1/2019,0.001148911,1,,295062,,Canada,web_view_url:https://plancanada.ca/ChangeTheBirthStory?utm_campaign=SHOW&utm_source=snapchat-cpe&utm_medium=social,https://www.snap.com/political-ads/asset/fe17941a654cc439351f2e0df2e3a7dced82242b41b47112e0e620e024d08e75?mediaType=mp4,,8/8/2019 6:59:59 AM,MALE,295062,"Arts & Culture Mavens,Green Living Enthusiasts,News Watchers,Outdoor & Nature Enthusiasts,Parents & Family-Focused,Philanthropists",en,,en,0,0,0,0,0,,,1,,The Aber Group,Plan International Canada,,,339,6/3/2019 7:00:00 AM,
bd1ab9fd2b6ead3f73bfccbaf58d49e77ca5dc045ee6e01fc2de2e59b2a94daf,,21+,"202-120 Eglinton Avenue East,Toronto,M4P1E2,CA",8/8/2019 6:59:59 AM,4,1,,0.016801655,,,1,1,1,1,0,0,0,0,1/1/2019,0.001100061,1,,289984,,Canada,web_view_url:https://plancanada.ca/ChangeTheBirthStory?utm_campaign=SHOW&utm_source=snapchat-cpe&utm_medium=social,https://www.snap.com/political-ads/asset/340e42736912dfe9b9ff61feff54e171313012083a15f9fbe81b2d8de906079a?mediaType=mp4,,8/8/2019 6:59:59 AM,MALE,289984,"Arts & Culture Mavens,Green Living Enthusiasts,News Watchers,Outdoor & Nature Enthusiasts,Parents & Family-Focused,Philanthropists",en,,en,0,0,0,0,0,,,1,,The Aber Group,Plan International Canada,,,319,6/3/2019 7:00:00 AM,
c7696e8c3706fab92db4a14e26224ace22ba888ca7151b38798a6c1a71793731,,21+,"202-120 Eglinton Avenue East,Toronto,M4P1E2,CA",8/8/2019 6:59:59 AM,4,1,,0.014108433,,,1,1,1,1,0,0,0,0,1/1/2019,0.001063651,1,,243501,,Canada,web_view_url:https://plancanada.ca/ChangeTheBirthStory?utm_campaign=SHOW&utm_source=snapchat-cpe&utm_medium=social,https://www.snap.com/political-ads/asset/954bb2ee9f14481f264115fa9602322ba79ed8087769aa689e1dc654c78896a0?mediaType=mp4,,8/8/2019 6:59:59 AM,MALE,243501,"Arts & Culture Mavens,Green Living Enthusiasts,News Watchers,Outdoor & Nature Enthusiasts,Parents & Family-Focused,Philanthropists",en,,en,0,0,0,0,0,,,1,,The Aber Group,Plan International Canada,,,259,6/3/2019 7:00:00 AM,
30e31f863ec78b00334085a9a449723e66a8d83cb7ee96a16ee5d67b55063823,,21+,"202-120 Eglinton Avenue East,Toronto,M4P1E2,CA",8/8/2019 6:59:59 AM,4,1,,0.008418209,,,1,1,1,1,0,0,0,0,1/1/2019,0.001190706,1,,145292,,Canada,web_view_url:https://plancanada.ca/ChangeTheBirthStory?utm_campaign=SHOW&utm_source=snapchat-cpe&utm_medium=social,https://www.snap.com/political-ads/asset/407591172223622af1be9723b2005dc9004d4dbf54f1dd65a47e045f228bcfa0?mediaType=mp4,,8/8/2019 6:59:59 AM,MALE,145292,"Arts & Culture Mavens,Green Living Enthusiasts,News Watchers,Outdoor & Nature Enthusiasts,Parents & Family-Focused,Philanthropists",en,,en,0,0,0,0,0,,,1,,The Aber Group,Plan International Canada,,,173,6/3/2019 7:00:00 AM,
b8368aad97ab64d56ff44b1c7061f5573595e90e186e66b59d24377b92343cda,,18+,US,1/1/2999 12:00:00 AM,3,1,,0.003460405,,,1,0,1,1,0,0,0,0,1/1/2019,0.002193423,1,,59724,,United states,web_view_url:https://yourtrumpshops.com/collections/all-new/products/retro-trump-swimsuit-mens-all-over-print-casual-shorts-model-l23,https://www.snap.com/political-ads/asset/f51a7138e397a54679036aa9d4650a5f8382ee46e463eb992e1c0eb0e21021a6?mediaType=jpg,,,MALE,59724,,en,,en,0,0,0,0,0,,,1,,Your Trump Shop,Your Trump Shop,,,131,8/29/2019 8:26:17 PM,
16a1c5161d10b51f4fd1d448ab3752bd4b679398ef75b59c88e288823dd6d152,,18+,"Echeverria 1515, Piso 11,	 Ciudad Autonoma (CABA),1428,AR",8/1/2019 2:59:59 AM,2,1,,0.001848052,,,1,0,0,0,0,0,1,0,1/1/2019,0.001849762,1,,31896,,Argentina,,https://www.snap.com/political-ads/asset/6c5248416c9b32e36894153efe3e0a500ee610a551c97194ab8b9263a69c969d?mediaType=mp4,,8/1/2019 2:59:59 AM,,31896,,,,,0,0,0,0,0,,,1,,IMS ARGENTINA SRL,Juntos por el Cambio,,Provided by Advertiser,59,7/19/2019 8:49:10 PM,
